id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2931759,The most central room for 2 Vienna,1256493,Karla,,Neubau,48.19946257328538,16.350621093501886,Private room,40,2,160,2019-01-06,2.76,1,343
2932356,Home from home,14973635,Kurt,,Brigittenau,48.23435395068429,16.38827986057143,Entire home/apt,65,21,50,2019-01-01,1.02,1,255
2934033,ORGANIC ECO Gallery Apartment 4 ,5634518,Gerhard & Nicole,,Neubau,48.204677046662525,16.347623985297453,Entire home/apt,109,3,152,2019-01-25,2.65,4,306
2949587,Great location in Vienna,15002843,Dusan And Lili,,Mariahilf,48.19359268662558,16.34187598949882,Entire home/apt,89,5,5,2018-01-04,0.11,1,358
2962832,VAC Studio City Center 106,4259916,Alfred J.Weber,,Innere Stadt,48.21007836063614,16.3791820163695,Entire home/apt,89,2,12,2019-01-21,0.31,3,92
2965457,"Zimmer und Balkon, in Sternennähe",10343313,Dorothea,,Leopoldstadt,48.22241304909056,16.386422829992277,Private room,19,2,83,2018-09-08,1.44,1,0
2966786,Sunny apartment in 6th district ,15137208,Karem,,Mariahilf,48.19243115296453,16.338699022567848,Private room,20,1,2,2014-08-09,0.04,1,0
2977161,Ferienwohnung mit Blick über Wien,15185027,Radosav,,Floridsdorf,48.25247049841442,16.416943454899002,Entire home/apt,55,2,0,,,1,0
2979253,spacious room in vintageStyle flat,1938715,Sergius,,Ottakring,48.20914521368839,16.335532129531707,Private room,33,4,22,2015-11-07,0.40,3,0
2982047,KLIMT Studio Apartment Vienna,13336646,"Judyta, Lili, Marina, Melisa & Albi",,Penzing,48.19694256402478,16.289071391666464,Entire home/apt,57,1,5,2018-09-03,0.15,9,297
2995466,"supercentral for 2, extremely quiet",1392454,Lori,,Wieden,48.19139187170612,16.370799853620436,Private room,31,3,72,2019-01-02,1.36,1,364
3001321,Cosy flat in the center of Vienna!,9264152,Klaus,,Josefstadt,48.208917294239505,16.34965507180843,Entire home/apt,70,3,172,2019-02-06,3.07,1,248
3002348,CITYLOFT,9922265,Andrea,,Wieden,48.19381861580578,16.370039226874084,Entire home/apt,93,30,11,2018-09-27,0.20,5,364
3008333,Lovely flat in best area of Vienna,3785982,Natalie,,Neubau,48.20429062440487,16.35468247220673,Entire home/apt,11,2,19,2019-01-01,0.98,1,75
3012314,"QUIET, COMFORTABLE CITY CENTER FLAT",15350642,Jo,,Josefstadt,48.21237133762995,16.3536037936263,Entire home/apt,65,3,13,2019-01-04,0.24,1,13
3016943,Vienna-style flat Casa Rembrandt,15374667,Simeon,,Leopoldstadt,48.22180743869839,16.37008644647068,Entire home/apt,120,7,58,2018-07-22,1.12,1,223
3019963,Apartment in co-housing project,11266994,Jan,,Leopoldstadt,48.22701163283709,16.394354231759714,Entire home/apt,110,3,0,,,1,0
3023605,aesthetic flat - 5th district,15407390,Franziska,,Margareten,48.18190976638324,16.34930129612586,Entire home/apt,39,3,6,2018-10-14,0.14,1,0
3033633,Quiet stay in trendy Vienna,15453148,Josephine,,Neubau,48.20223803742398,16.354408792949453,Entire home/apt,55,2,127,2019-01-12,3.56,1,194
3038448,Apartment of your dreams in the 6th,15472445,Lukas,,Mariahilf,48.195750075600714,16.349087954325633,Entire home/apt,59,2,8,2015-05-04,0.14,1,0
3051323,For your enjoyment near Schönbrunn,15534485,Ellena,,Penzing,48.192113827562835,16.313416267634683,Entire home/apt,85,2,91,2017-12-29,2.32,3,358
3051522,Beautiful  Duplex Flat,15534485,Ellena,,Favoriten,48.176624918044304,16.36734659587873,Entire home/apt,99,2,209,2019-01-20,3.77,3,327
3055018,Cosy apartment in the city centre with courtyard,8691119,Florian,,Mariahilf,48.19634713244119,16.35353583820877,Entire home/apt,37,3,10,2019-01-02,0.55,1,0
3056855,Nice Apartment in Vienna,12005340,Werner,,Meidling,48.17833919039685,16.333390444319534,Entire home/apt,35,3,12,2018-12-18,0.27,1,309
3063139,Central top floor appartement,7374444,Andy,,Innere Stadt,48.210098115614095,16.36630112820205,Entire home/apt,89,2,137,2019-01-19,4.08,2,152
3072203,Perfect family-friendly apartment,15633094,Anja & Pascal,,Leopoldstadt,48.21584535108481,16.387243219686084,Entire home/apt,220,5,0,,,1,0
3077554,Flat with garden next to citycenter,15630179,Lona,,Margareten,48.194579991780095,16.359503455730497,Entire home/apt,85,21,19,2018-08-19,0.34,1,333
3077895,Little appartment near Stadtpark,15660209,Rozalie,,Landstra§e,48.20326129240434,16.38449239897305,Entire home/apt,49,3,61,2017-01-02,1.12,1,0
3082172,"Schick, Charmant und mit Weitblick",9469087,Simone,,Brigittenau,48.2312340896907,16.38679877058989,Entire home/apt,29,3,102,2019-01-02,2.38,1,10
3085485,Schloss Schönbrunn Grand Suite,15700484,Schloss Schönbrunn Grand Suite,,Hietzing,48.18612358835473,16.31212863119098,Entire home/apt,829,1,0,,,1,0
3089874,TOP LOCATION Very Bright New Home,15717058,Milena,,Josefstadt,48.20674908140452,16.350427539007498,Entire home/apt,69,3,193,2018-12-29,3.48,6,332
3096449,Fantastic suite opposite Prater,62142,Eva,,Leopoldstadt,48.219159130541286,16.402231543780033,Entire home/apt,80,30,14,2018-10-10,0.32,5,322
3098605,"City-Appartement ""Votiv""",13772689,Validus,,Alsergrund,48.216159985513585,16.356974236599164,Entire home/apt,60,2,118,2019-01-02,2.11,2,346
3109829,Spacious Attic Apartment on 2 storeys,4615178,Eva,,Favoriten,48.174663629816756,16.371258178857072,Entire home/apt,80,4,2,2016-01-06,0.04,8,17
3111336,beautiful and quiet appartment,10873560,Andreas,,Margareten,48.184644087704086,16.365457383054935,Entire home/apt,99,2,59,2018-12-02,1.08,1,364
3128704,Cosy flat next to Belvedere,15903095,Michaela,,Landstra§e,48.188491019678736,16.38594914116397,Private room,65,10,14,2016-08-07,0.25,1,100
3136126,Feeling home in the heart of Vienna,11432603,Cathy & Harry,,Landstra§e,48.18956499231896,16.399622174456635,Entire home/apt,54,3,231,2019-02-06,4.10,1,169
3136645,2 Zimmer Wohnung in Wien,15926379,Christian,,Ottakring,48.21129113466545,16.33464152905051,Entire home/apt,60,1,0,,,1,0
3158751,80m2 at Urania & Hundertwasserhaus,4002638,Ferdinand,,Landstra§e,48.211725944319355,16.39169260277506,Entire home/apt,100,4,124,2019-01-05,2.22,1,284
3160115,central design apartment,16034253,Viktoria,,Margareten,48.1896959497421,16.359030319895012,Entire home/apt,90,2,139,2019-01-19,2.60,1,288
3165045,Bright apartment at Augarten,2418146,Gisella,,Brigittenau,48.22953937615499,16.37454381231232,Entire home/apt,75,6,105,2019-01-05,1.88,13,214
3168751,Beautiful Room near Center,5106871,Dominic,,Josefstadt,48.2119502419179,16.348510178970187,Private room,29,3,0,,,1,0
3174776,CHILL LOUNGE CITY APARTMENT 1.02,15656745,Sascha,,Innere Stadt,48.211773731347925,16.373512860089512,Entire home/apt,85,2,52,2019-01-01,0.96,2,336
3185091,GROUPS: 28 persons in 1 building!!,175131,Ingela,,Rudolfsheim-Fnfhaus,48.18505331165301,16.32783431195117,Entire home/apt,55,1,2,2017-05-28,0.05,13,0
3185439,STUDIO,16149154,Aslan,,Brigittenau,48.23256725181367,16.363221557157335,Entire home/apt,60,2,82,2019-01-28,1.47,1,348
3196236,TOP CENTRAL brand new apartment,15717058,Milena,,Josefstadt,48.20782767512333,16.351803331687645,Entire home/apt,69,3,218,2019-01-13,3.87,6,280
3202730,Unisex Dorm  best price&location,9845203,Nio,,Dbling,48.23743848882255,16.353325556653257,Shared room,23,1,110,2018-12-27,1.98,5,364
3206484,Best hideaway close to city center,16246469,Johanna,,Neubau,48.20688818490456,16.33972606322704,Entire home/apt,75,3,181,2019-01-13,3.18,1,251
3209811,Apartment: A dream for families,16263208,Thomas,,Whring,48.23005077208886,16.3486144722747,Entire home/apt,59,2,16,2018-08-17,0.32,2,125
3217556,Apartment22Vienna - feel at home! ,10453179,Stefan,,Donaustadt,48.21693651205891,16.519012357026867,Entire home/apt,59,1,0,,,3,303
3218749,"Modern apartment, near SCHÖNBRUNN",14952347,Kemal,,Rudolfsheim-Fnfhaus,48.185108934657855,16.328316576627376,Entire home/apt,119,2,233,2019-02-02,4.18,7,294
3223934,aeki CITY gallery,14216524,Christoph & Vedi,,Josefstadt,48.21056587960048,16.35533073604492,Entire home/apt,270,3,135,2019-01-20,2.42,4,279
3229115,**STYLISH Apartment with BALCONY**,15472967,Yasmin,,Penzing,48.201238668163995,16.310692680733673,Entire home/apt,54,1,174,2019-01-20,3.11,2,171
3230325,XXL  Luxus Family Apartment,14952347,Kemal,,Rudolfsheim-Fnfhaus,48.184684947278306,16.32747422504714,Entire home/apt,210,2,25,2018-07-16,0.57,7,0
3232871,Cosy Apartment in the City Center,9269830,Markus,,Mariahilf,48.195329071401545,16.34871792510945,Entire home/apt,35,29,1,2014-12-29,0.02,2,261
3235646,Beautiful Guestroom near Belvedere,6787882,Lisa,,Landstra§e,48.19001199370891,16.38518590416252,Private room,26,3,9,2018-09-29,0.30,2,45
3239235,Apartment22Vienna No2,10453179,Stefan,,Donaustadt,48.21718912301721,16.519909086246525,Entire home/apt,59,1,9,2018-07-31,0.16,3,365
3240127,spacious room in beautiful flat,16393508,Helene,,Josefstadt,48.210013403185854,16.343391463660463,Private room,25,1,0,,,1,0
3247024,MINILOFT IN AWESOME CITY CENTER LOCATION,2032537,Nikola,,Mariahilf,48.195084649417026,16.34787742103347,Entire home/apt,85,3,246,2019-01-20,4.36,2,88
3253640,Beautiful 3 room apartm at Augarten,2418146,Gisella,,Leopoldstadt,48.22813563226448,16.373737061549622,Entire home/apt,98,7,81,2019-01-21,1.43,13,239
3287056,Center of Belle Epoque Vienna,16610789,Maria,,Mariahilf,48.19872747383787,16.36069093528241,Entire home/apt,150,10,11,2019-01-27,0.25,1,359
3295152,Cheap living in Apartment Sofiensaele,9165185,Gerta,,Landstra§e,48.20636518082449,16.39207343445987,Entire home/apt,59,10,29,2018-10-15,0.55,2,78
3299666,ElegantVienna Allegro Judenplatz,1391676,Christian,,Innere Stadt,48.20986974438691,16.369691543357725,Entire home/apt,130,1,20,2019-02-06,0.37,9,195
3306671,Oasis in the Centre of Vienna,6567594,Alexander,,Neubau,48.204917799375586,16.354010065941782,Entire home/apt,90,4,14,2016-01-03,0.26,1,0
3308760,Schoenbrunn Palace Area Studio #2,4865438,Daniela,,Rudolfsheim-Fnfhaus,48.1861404135448,16.32410735459514,Entire home/apt,69,7,12,2018-12-16,0.27,19,19
3312890,quiet central full light 1-4P/T27,3049637,Kiki,,Wieden,48.19131076920149,16.367590978544914,Entire home/apt,43,2,113,2019-01-01,2.04,5,334
3323005,Viennapartment am Rosenstein,13224391,Annemarie,,Hernals,48.225117356360414,16.330329529903224,Entire home/apt,130,5,154,2019-01-06,2.75,1,166
3324820,"Modern flat, big terrace, garage",6024280,Eleonore,,Mariahilf,48.190231118074784,16.347785654998567,Entire home/apt,70,14,0,,,1,365
3325360,Apartment  UNIVERSITÄT 1Px,5922712,Walter,,Alsergrund,48.216487756922525,16.34911059736355,Entire home/apt,38,1,1,2017-03-01,0.04,6,365
3328742,Single-room apartment,9999414,Anna-Teresa,,Leopoldstadt,48.22321432420163,16.39991923404063,Entire home/apt,45,5,19,2017-01-03,0.44,1,24
3329906,Design Appartment Vienna Downtown,15965202,Petre,,Innere Stadt,48.21294544598633,16.373315794422975,Entire home/apt,120,2,271,2019-01-20,4.88,2,229
3339887,VAC Family Apartment City Center 111,4259916,Alfred J.Weber,,Innere Stadt,48.208704411803865,16.377945479318008,Entire home/apt,129,2,54,2018-12-26,1.34,3,94
3347662,Hot spot 'Naschmarkt' apartment ,16895287,Wolfgang & Ditia,,Wieden,48.19835628444338,16.365534479729643,Entire home/apt,95,2,44,2018-10-24,0.79,2,239
3347755,50m² flat to rent ,16895669,Franziska & Benjamin,,Rudolfsheim-Fnfhaus,48.19314107561133,16.32643326050747,Entire home/apt,50,5,11,2017-06-29,0.20,3,0
3349875,SUNNY ARTIST FLAT WITH BALCONY,8343872,Michaela,,Penzing,48.19807628190323,16.31225139877788,Entire home/apt,100,3,1,2016-01-02,0.03,1,361
3351310,klein und fein,16910382,Rosa,,Alsergrund,48.21607644005177,16.357020273628894,Private room,29,1,3,2015-06-30,0.06,1,0
3353287,room with out-of-tune piano \_(ﾂ)_/,3769294,Stavroula & Klaus,,Neubau,48.20230114026606,16.34381208780975,Private room,40,2,289,2019-01-22,5.14,3,7
3357961,! Central Apartment &Shoppingstreet,16943315,Alex,,Favoriten,48.18007053482198,16.379298100925805,Entire home/apt,69,2,114,2019-01-08,2.06,1,343
3362890,Spectacular 5 Room 200 m² Apartment,5858468,Wolfgang,,Mariahilf,48.20148994997624,16.360155027988483,Entire home/apt,750,3,0,,,1,365
3363450,Very lighty modern Apartment,16968564,Miro,,Favoriten,48.17132129091575,16.365243656405145,Entire home/apt,59,1,199,2019-01-20,3.59,2,224
3363679,Great flat for 2-3  in cent. vienna,16969702,Christoph,,Josefstadt,48.21267449901317,16.341033684105142,Private room,37,5,17,2016-01-03,0.31,1,0
3368073,Rooftop Studio with Terrace,9922265,Andrea,,Wieden,48.19454865186034,16.36973860648943,Entire home/apt,44,30,41,2018-12-21,0.76,5,330
3368140,Apartment Schönbrunn,8826782,Jenia,,Hietzing,48.18161938974123,16.318084662336926,Entire home/apt,53,2,7,2016-12-04,0.13,4,338
3369844,beautiful colorful home for rent,17001593,Johanna,,Meidling,48.18090382073759,16.32178119895294,Private room,250,3,1,2014-10-01,0.02,1,0
3370422,"Little Jewel, central Vienna",17003863,James,,Neubau,48.203950761743954,16.34588700431258,Entire home/apt,70,4,34,2019-01-04,0.97,1,301
3375449,"Helle, ruhige Altbauwohnung, 44m²",17030619,Timon,,Whring,48.22983260046684,16.336723601306527,Entire home/apt,75,3,11,2016-01-03,0.20,1,0
3377157,One room in Charming artists apartment,17037219,Gisela & Josef,,Whring,48.2270427189839,16.338739693937026,Private room,50,3,1,2014-10-20,0.02,1,68
3377637,Apartment in the heart of Vienna,17039635,Lisa-Marie,,Josefstadt,48.21064861564087,16.351156544540455,Private room,40,3,3,2014-08-04,0.05,1,0
3377818,Sunny 1BD near city center,5329742,Beatrix,,Hernals,48.22506775750154,16.314155434563997,Entire home/apt,40,30,0,,,1,346
3378748,Vienna SOHO-style Loft with Balcony,16775882,Georg,,Hernals,48.216061317264085,16.332498325639172,Private room,39,2,132,2019-01-25,2.37,1,177
3382113,LOFT with Terrace,9922265,Andrea,,Wieden,48.19493647245263,16.370028572710535,Entire home/apt,88,30,31,2019-01-01,0.57,5,364
3385298,Cosy apartment near Schönbrunn,8681803,Alexander,,Hietzing,48.16922336079911,16.282442330634197,Entire home/apt,43,2,74,2019-01-25,1.34,1,322
3387938,"Rooftop apartment, balcony & view",2414813,Florian & Nina,,Landstra§e,48.210531246194364,16.390662428221535,Entire home/apt,162,2,44,2019-01-01,0.79,11,295
3388654,"Penthouse Apartment, terrace & view",2414813,Florian & Nina,,Landstra§e,48.20972711466375,16.39172418999233,Entire home/apt,220,2,43,2018-12-09,0.79,11,294
3393489,Ruhig gemütlich und zentral ,17120187,Edith,,Leopoldstadt,48.21431980126341,16.392649702329916,Entire home/apt,65,3,16,2018-09-28,0.30,2,326
3396346,Living in an bohemian room.,988420,Marcel,,Landstra§e,48.20795114707849,16.392169390325073,Private room,25,2,17,2018-11-06,0.31,2,284
3400964,Close to city center with garden - SW,9158703,Isabelle,,Mariahilf,48.192405714435054,16.351427357992673,Entire home/apt,120,5,4,2018-08-17,0.12,22,176
3406863,"Spacious, apartment in calm environment with pool",17182647,Stefanie,,Donaustadt,48.21922021392375,16.472523241171523,Entire home/apt,48,6,27,2019-01-02,0.60,1,253
3407465,Altbau Wohnung mit Charm,17184350,Eric,,Favoriten,48.18073184862994,16.367589220622733,Private room,70,1,0,,,1,0
3408645,"Quiet and direct line to city Center, 48m2",13356100,Christiana,,Landstra§e,48.1935852258187,16.40781549558293,Entire home/apt,55,2,144,2019-01-13,2.57,1,333
3409296,"Apartment ""Andert""",17120187,Edith,,Leopoldstadt,48.2138023637589,16.39344142462784,Entire home/apt,65,2,17,2019-01-01,0.77,2,327
3410733,Günstiges Zimmer in Altbauwohnung im 9. Bezirk,17197381,Nadja,,Alsergrund,48.22793574387364,16.355427929675372,Private room,20,1,0,,,1,0
3411303,Charming Room in central Vienna,17198389,Markus&Lennard&Maxim,,Leopoldstadt,48.22294745936644,16.402816981429904,Private room,29,3,229,2019-01-08,4.16,1,67
3412560,top floor with terrace,12577008,Andreas + Lisa,,Rudolfsheim-Fnfhaus,48.18770918164652,16.335490926247072,Private room,55,1,8,2018-11-24,0.21,1,360
3413556,Apartment UNIVERSITÄT 2Px,5922712,Walter,,Alsergrund,48.21641724422366,16.34931000964228,Entire home/apt,58,1,0,,,6,364
3420567,WG-Zimmer + 20qm Terasse,17242661,Miriam,,Mariahilf,48.192321649081954,16.352738845232,Private room,30,7,1,2014-09-28,0.02,1,0
3423520,"80m2 große Wohnung mit Küche, Wohn- & Schlafzimmer",8624621,Fay Marie,,Whring,48.22998045861235,16.34300325921859,Entire home/apt,68,2,2,2015-05-30,0.04,1,365
3428754,Sonniges Altbau-Zimmer Volkstheater,16998345,Dominik,,Innere Stadt,48.20450633327018,16.360013489396948,Private room,90,3,5,2015-07-30,0.09,1,0
3431677,Design Apartment in Centre of Vienna,5631394,Aleksandra,,Wieden,48.19812646825331,16.36505554665456,Entire home/apt,99,3,22,2017-08-18,0.41,1,0
3443747,Central and Beautiful Flat,17356067,Julia,,Alsergrund,48.22901802602083,16.357772954677003,Entire home/apt,40,2,3,2019-01-02,0.05,4,0
3444062,Central and Beautiful Room,17356067,Julia,,Alsergrund,48.22906920264569,16.35637615492815,Private room,22,5,2,2018-08-11,0.04,4,0
3445928,huge and comfortable rooftop apartment,17366296,Tina,,Rudolfsheim-Fnfhaus,48.19680838468838,16.333432748861004,Private room,35,2,40,2019-01-14,0.72,1,45
3452462,Centrally located new studio,16034077,Shawki,,Margareten,48.18983864526232,16.35982429968098,Entire home/apt,55,4,57,2018-12-29,1.07,1,363
3453873,Awesome view - close to everywhere!,11418710,Manuela,,Simmering,48.185433837892184,16.420051872499517,Entire home/apt,69,2,62,2019-01-02,1.14,1,284
3454839,"GREEN sunny, clean & cozy room",17408891,Zita & Reinhard,,Penzing,48.2020060003033,16.269393781022607,Private room,22,1,35,2015-09-24,0.63,3,38
3468012,very big room in shared flat,9489817,Birgit,,Neubau,48.20551008556583,16.342414365498108,Private room,18,1,8,2017-12-30,0.18,1,0
3470887,Spacious room near City-center!,12030702,Barbara,,Landstra§e,48.20157639955898,16.394516025352466,Private room,50,1,12,2015-07-26,0.22,2,314
3471003,Spacious elegant rooms near center!,12030702,Barbara,,Landstra§e,48.200027979415616,16.393390963304693,Entire home/apt,60,2,8,2015-05-27,0.15,2,314
3472092,"Sunny 25m"" room in lovely 75m"" flat",17491843,Maria,,Hernals,48.21688146015157,16.33418622304726,Private room,36,4,17,2018-07-20,0.34,1,364
3483999,Nice and central one room apartment,17545674,Maxime,,Landstra§e,48.1986482073796,16.39644131168558,Entire home/apt,65,3,14,2017-05-29,0.32,1,264
3486458,Private room in a shared flat,17554708,Alexandra,,Ottakring,48.21349697756685,16.336586766330186,Private room,29,3,4,2015-11-10,0.07,1,0
3487203,"2-rooms-flat, 67m2, central, quiet",17559905,Farouk,,Josefstadt,48.21088430028327,16.34715766486875,Entire home/apt,38,1,6,2016-08-31,0.19,1,0
3492379,Charming Appartment in hip location,2947056,Elisabeth,,Neubau,48.20211355990497,16.34081398959768,Entire home/apt,45,1,130,2019-01-21,3.57,1,57
3492861,Wien-Zentral-Dachterrassenwohnung,9509302,Noa,,Rudolfsheim-Fnfhaus,48.19830896183068,16.333202963503055,Private room,40,1,9,2015-07-23,0.17,1,0
3493974,Vienna,16127048,Mahmoud,,Floridsdorf,48.2715529850206,16.440902614980647,Private room,20,1,0,,,1,0
3495727,Gemütliche Wohnung - perfekte Lage!,11515403,Camillo,,Hernals,48.217331421547044,16.3393355538263,Entire home/apt,60,3,0,,,1,0
3497792,Bright studio apt close to center,7464944,Andrea,,Wieden,48.19465717082443,16.36812964911313,Entire home/apt,45,2,136,2019-01-13,2.45,1,34
3509814,Whole Apartment: Uno City!,4708938,Clemens,,Donaustadt,48.233176176655945,16.441094075321864,Entire home/apt,30,31,7,2016-08-21,0.15,1,0
